Hour,Region,FacilityLoad_MW,AvailableRenewable_MW,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW,DischargePower_MW,GridLoad_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,SOC_MWh,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh
652,RegionE,566.0124995833751,800.0,566.0124995833751,0.0,0.0,0.0,0.0,0.0,84.54500000000007,149.44250041662485,-84.54500000000007,370.0,253.04,197.37,0.228
653,RegionE,584.6875,877.65,584.6875,0.0,0.0,0.0,0.0,0.0,84.54500000000007,208.4174999999999,-84.54500000000007,370.0,253.15,197.46,0.2245
654,RegionE,596.4625004166251,950.0,596.4625004166251,0.0,0.0,0.0,0.0,0.0,84.54500000000007,268.99249958337487,-84.54500000000007,370.0,253.25,197.53,0.2204
655,RegionE,567.950000416625,1012.13,567.950000416625,0.0,0.0,0.0,0.0,0.0,84.54500000000007,359.6349995833749,-84.54500000000007,370.0,389.78,304.03,0.2161
656,RegionE,561.412500416625,1059.81,561.412500416625,0.0,0.0,0.0,0.0,0.0,84.54500000000007,413.8524995833749,-84.54500000000007,370.0,389.95,304.16,0.2117
657,RegionE,527.5,1089.78,527.5,0.0,0.0,0.0,0.0,0.0,84.54500000000007,477.7349999999999,-84.54500000000007,370.0,390.12,304.29,0.2077
658,RegionE,496.2125,1100.0,496.2125,0.0,0.0,0.0,0.0,0.0,84.54500000000007,519.2425,-84.54500000000007,370.0,390.3,304.43,0.2043
659,RegionE,467.224999583375,1089.78,467.224999583375,0.0,0.0,0.0,0.0,0.0,84.54500000000007,538.010000416625,-84.54500000000007,370.0,390.48,304.57,0.2017
660,RegionE,427.62499958337503,1059.81,427.62499958337503,0.0,0.0,0.0,0.0,0.0,84.54500000000007,547.6400004166248,-84.54500000000007,370.0,390.66,304.71,0.2001
661,RegionE,431.635000416625,1012.13,431.635000416625,0.0,0.0,0.0,0.0,0.0,84.54500000000007,495.94999958337485,-84.54500000000007,370.0,390.85,304.86,0.1998
662,RegionE,381.705000416625,950.0,381.705000416625,0.0,0.0,0.0,0.0,0.0,84.54500000000007,483.7499995833749,-84.54500000000007,370.0,391.04,305.01,0.2006
663,RegionE,369.35000041662505,877.65,369.35000041662505,0.0,0.0,0.0,0.0,0.0,84.54500000000007,423.75499958337485,-84.54500000000007,370.0,391.24,305.17,0.2026
664,RegionE,310.982499583375,800.0,310.982499583375,0.0,0.0,0.0,0.0,0.0,84.54500000000007,404.47250041662494,-84.54500000000007,370.0,391.43,305.32,0.2056
665,RegionE,306.350000416625,722.35,306.350000416625,0.0,0.0,0.0,0.0,0.0,84.54500000000007,331.45499958337496,-84.54500000000007,370.0,567.87,442.94,0.2095
666,RegionE,257.775,650.0,257.775,0.0,0.0,0.0,0.0,0.0,84.54500000000007,307.67999999999995,-84.54500000000007,370.0,568.16,443.16,0.214
667,RegionE,267.325000416625,587.87,267.325000416625,0.0,0.0,0.0,0.0,0.0,84.54500000000007,235.99999958337492,-84.54500000000007,370.0,568.45,443.39,0.2188
668,RegionE,311.962499583375,540.19,311.962499583375,0.0,0.0,0.0,0.0,0.0,84.54500000000007,143.68250041662498,-84.54500000000007,370.0,568.75,443.62,0.2236
669,RegionE,319.149999583375,510.22,319.149999583375,0.0,0.0,0.0,0.0,0.0,84.54500000000007,106.52500041662495,-84.54500000000007,370.0,569.05,443.86,0.2281
670,RegionE,367.2875,500.0,367.2875,0.0,0.0,0.0,0.0,0.0,84.54500000000007,48.167499999999905,-84.54500000000007,370.0,353.39,275.64,0.232
671,RegionE,425.67499999999995,510.22,425.67499999999995,0.0,0.0,0.0,0.0,0.0,84.54500000000007,0.0,-84.54500000000007,370.0,353.57,275.78,0.235
672,RegionE,432.4625,540.19,432.4625,0.0,0.0,0.0,0.0,0.0,107.72750000000008,0.0,-107.72750000000008,370.0,255.49,199.28,0.237
673,RegionE,473.01250000000005,587.87,473.01250000000005,0.0,0.0,0.0,0.0,0.0,114.85749999999996,0.0,-114.85749999999996,370.0,255.63,199.39,0.2378
674,RegionE,528.587499583375,650.0,528.587499583375,0.0,0.0,0.0,0.0,0.0,114.85749999999996,6.555000416625035,-114.85749999999996,370.0,255.76,199.49,0.2375
675,RegionE,535.7875,722.35,535.7875,0.0,0.0,0.0,0.0,0.0,114.85749999999996,71.70500000000004,-114.85749999999996,370.0,255.89,199.59,0.236
676,RegionE,581.174999583375,800.0,581.174999583375,0.0,0.0,0.0,0.0,0.0,114.85749999999996,103.96750041662506,-114.85749999999996,370.0,256.03,199.7,0.2334
677,RegionE,581.225,877.65,581.225,0.0,0.0,0.0,0.0,0.0,114.85749999999996,181.5675,-114.85749999999996,370.0,256.16,199.8,0.23
678,RegionE,591.9375,950.0,591.9375,0.0,0.0,0.0,0.0,0.0,114.85749999999996,243.20500000000004,-114.85749999999996,370.0,256.29,199.91,0.226
679,RegionE,591.8,1012.13,591.8,0.0,0.0,0.0,0.0,0.0,114.85749999999996,305.4725000000001,-114.85749999999996,370.0,394.49,307.7,0.2217
680,RegionE,589.3125,1059.81,589.3125,0.0,0.0,0.0,0.0,0.0,114.85749999999996,355.64,-114.85749999999996,370.0,394.69,307.86,0.2174
681,RegionE,553.9125,1089.78,553.9125,0.0,0.0,0.0,0.0,0.0,114.85749999999996,421.01,-114.85749999999996,370.0,394.88,308.01,0.2134
682,RegionE,529.7249995833749,1100.0,529.7249995833749,0.0,0.0,0.0,0.0,0.0,114.85749999999996,455.4175004166251,-114.85749999999996,370.0,395.08,308.16,0.21
683,RegionE,477.474999583375,1089.78,477.474999583375,0.0,0.0,0.0,0.0,0.0,114.85749999999996,497.4475004166251,-114.85749999999996,370.0,395.27,308.31,0.2074
684,RegionE,442.8,1059.81,442.8,0.0,0.0,0.0,0.0,0.0,114.85749999999996,502.15250000000003,-114.85749999999996,370.0,395.45,308.45,0.2059
685,RegionE,439.951250416625,1012.13,439.951250416625,0.0,0.0,0.0,0.0,0.0,114.85749999999996,457.3212495833751,-114.85749999999996,370.0,395.64,308.6,0.2055
686,RegionE,406.49,950.0,406.49,0.0,0.0,0.0,0.0,0.0,114.85749999999996,428.65250000000003,-114.85749999999996,370.0,395.81,308.73,0.2063
687,RegionE,328.875,877.65,328.875,0.0,0.0,0.0,0.0,0.0,114.85749999999996,433.9175,-114.85749999999996,370.0,395.99,308.87,0.2083
688,RegionE,332.40000000000003,800.0,332.40000000000003,0.0,0.0,0.0,0.0,0.0,114.85749999999996,352.7425,-114.85749999999996,370.0,396.16,309.0,0.2113
689,RegionE,305.525,722.35,305.525,0.0,0.0,0.0,0.0,0.0,114.85749999999996,301.9675000000001,-114.85749999999996,370.0,574.67,448.24,0.2151
690,RegionE,257.86250041662504,650.0,257.86250041662504,0.0,0.0,0.0,0.0,0.0,114.85749999999996,277.279999583375,-114.85749999999996,370.0,574.91,448.43,0.2196
691,RegionE,301.46250000000003,587.87,301.46250000000003,0.0,0.0,0.0,0.0,0.0,114.85749999999996,171.55,-114.85749999999996,370.0,575.13,448.6,0.2243
692,RegionE,294.362500416625,540.19,294.362500416625,0.0,0.0,0.0,0.0,0.0,114.85749999999996,130.9699995833751,-114.85749999999996,370.0,575.35,448.77,0.229
693,RegionE,297.6125,510.22,297.6125,0.0,0.0,0.0,0.0,0.0,114.85749999999996,97.75000000000006,-114.85749999999996,370.0,575.56,448.94,0.2335
694,RegionE,372.387500416625,500.0,372.387500416625,0.0,0.0,0.0,0.0,0.0,114.85749999999996,12.754999583375024,-114.85749999999996,370.0,357.37,278.75,0.2373
695,RegionE,376.0125,510.22,376.0125,0.0,0.0,0.0,0.0,0.0,114.85749999999996,19.35000000000008,-114.85749999999996,370.0,357.49,278.84,0.2402
696,RegionE,448.075000416625,540.19,448.075000416625,0.0,0.0,0.0,0.0,0.0,92.11499958337504,0.0,-92.11499958337504,370.0,258.27,201.45,0.2422
697,RegionE,497.249999583375,587.87,497.249999583375,0.0,0.0,0.0,0.0,0.0,90.62000041662503,0.0,-90.62000041662503,370.0,258.35,201.51,0.2429
698,RegionE,509.12500041662497,650.0,509.12500041662497,0.0,0.0,0.0,0.0,0.0,90.62000041662503,50.25499916675,-90.62000041662503,370.0,258.42,201.57,0.2425
699,RegionE,561.0625,722.35,561.0625,0.0,0.0,0.0,0.0,0.0,90.62000041662503,70.66749958337499,-90.62000041662503,370.0,258.49,201.62,0.2408
700,RegionE,589.9625,800.0,589.9625,0.0,0.0,0.0,0.0,0.0,90.62000041662503,119.41749958337499,-90.62000041662503,370.0,258.56,201.68,0.2382
701,RegionE,604.9,877.65,604.9,0.0,0.0,0.0,0.0,0.0,90.62000041662503,182.12999958337497,-90.62000041662503,370.0,258.62,201.72,0.2346
702,RegionE,583.1750000000001,950.0,583.1750000000001,0.0,0.0,0.0,0.0,0.0,90.62000041662503,276.2049995833749,-90.62000041662503,370.0,258.68,201.77,0.2305
703,RegionE,579.237499583375,1012.13,579.237499583375,0.0,0.0,0.0,0.0,0.0,90.62000041662503,342.2725,-90.62000041662503,370.0,398.04,310.47,0.226
704,RegionE,579.7750004166251,1059.81,579.7750004166251,0.0,0.0,0.0,0.0,0.0,90.62000041662503,389.41499916674985,-90.62000041662503,370.0,398.12,310.53,0.2216
705,RegionE,570.4625,1089.78,570.4625,0.0,0.0,0.0,0.0,0.0,90.62000041662503,428.69749958337496,-90.62000041662503,370.0,398.18,310.58,0.2174
706,RegionE,533.25,1100.0,533.25,0.0,0.0,0.0,0.0,0.0,90.62000041662503,476.12999958337497,-90.62000041662503,370.0,398.24,310.63,0.2139
707,RegionE,526.5749995833751,1089.78,526.5749995833751,0.0,0.0,0.0,0.0,0.0,90.62000041662503,472.58499999999987,-90.62000041662503,370.0,398.29,310.67,0.2111
708,RegionE,437.5625,1059.81,437.5625,0.0,0.0,0.0,0.0,0.0,90.62000041662503,531.6274995833749,-90.62000041662503,370.0,398.33,310.7,0.2094
709,RegionE,417.819999583375,1012.13,417.819999583375,0.0,0.0,0.0,0.0,0.0,90.62000041662503,503.6899999999999,-90.62000041662503,370.0,398.36,310.72,0.2089
710,RegionE,385.516249583375,950.0,385.516249583375,0.0,0.0,0.0,0.0,0.0,90.62000041662503,473.86375000000004,-90.62000041662503,370.0,398.39,310.74,0.2095
711,RegionE,362.08374958337504,877.65,362.08374958337504,0.0,0.0,0.0,0.0,0.0,90.62000041662503,424.9462499999999,-90.62000041662503,370.0,398.41,310.76,0.2113
712,RegionE,313.98750041662504,800.0,313.98750041662504,0.0,0.0,0.0,0.0,0.0,90.62000041662503,395.39249916674993,-90.62000041662503,370.0,398.42,310.77,0.2141
713,RegionE,302.62499999999994,722.35,302.62499999999994,0.0,0.0,0.0,0.0,0.0,90.62000041662503,329.10499958337505,-90.62000041662503,370.0,577.71,450.61,0.2178
714,RegionE,293.075,650.0,293.075,0.0,0.0,0.0,0.0,0.0,90.62000041662503,266.304999583375,-90.62000041662503,370.0,577.7,450.61,0.222
715,RegionE,300.0,587.87,300.0,0.0,0.0,0.0,0.0,0.0,90.62000041662503,197.24999958337497,-90.62000041662503,370.0,577.68,450.59,0.2266
716,RegionE,341.9,540.19,341.9,0.0,0.0,0.0,0.0,0.0,90.62000041662503,107.66999958337504,-90.62000041662503,370.0,577.64,450.56,0.2311
717,RegionE,333.837500416625,510.22,333.837500416625,0.0,0.0,0.0,0.0,0.0,90.62000041662503,85.76249916674999,-90.62000041662503,370.0,577.6,450.53,0.2354
718,RegionE,350.41249958337505,500.0,350.41249958337505,0.0,0.0,0.0,0.0,0.0,90.62000041662503,58.967499999999916,-90.62000041662503,370.0,358.48,279.61,0.239
719,RegionE,422.887500416625,510.22,422.887500416625,0.0,0.0,0.0,0.0,0.0,87.33249958337501,0.0,-87.33249958337501,370.0,358.43,279.58,0.2417
720,RegionE,422.437499583375,540.19,422.437499583375,0.0,0.0,0.0,0.0,0.0,87.33249958337501,30.42000083325007,-87.33249958337501,370.0,258.83,201.89,0.2434
721,RegionE,509.53749958337494,587.87,509.53749958337494,0.0,0.0,0.0,0.0,0.0,78.33250041662507,0.0,-78.33250041662507,370.0,258.79,201.86,0.244
722,RegionE,498.63750000000005,650.0,498.63750000000005,0.0,0.0,0.0,0.0,0.0,111.0150000000001,40.347499999999854,-111.0150000000001,370.0,258.75,201.83,0.2433
723,RegionE,563.6750000000001,722.35,563.6750000000001,0.0,0.0,0.0,0.0,0.0,111.0150000000001,47.659999999999854,-111.0150000000001,370.0,258.7,201.79,0.2415
724,RegionE,567.1374999999999,800.0,567.1374999999999,0.0,0.0,0.0,0.0,0.0,111.0150000000001,121.84749999999997,-111.0150000000001,370.0,258.64,201.74,0.2386
725,RegionE,621.8875,877.65,621.8875,0.0,0.0,0.0,0.0,0.0,111.0150000000001,144.74749999999983,-111.0150000000001,370.0,258.58,201.69,0.2348
726,RegionE,619.162499583375,950.0,619.162499583375,0.0,0.0,0.0,0.0,0.0,111.0150000000001,219.82250041662485,-111.0150000000001,370.0,258.52,201.65,0.2305
727,RegionE,571.850000416625,1012.13,571.850000416625,0.0,0.0,0.0,0.0,0.0,111.0150000000001,329.2649995833749,-111.0150000000001,370.0,397.61,310.14,0.2258
728,RegionE,544.4250000000001,1059.81,544.4250000000001,0.0,0.0,0.0,0.0,0.0,111.0150000000001,404.3699999999998,-111.0150000000001,370.0,397.5,310.05,0.2212
729,RegionE,532.2125004166251,1089.78,532.2125004166251,0.0,0.0,0.0,0.0,0.0,111.0150000000001,446.5524995833748,-111.0150000000001,370.0,397.38,309.96,0.2168
730,RegionE,477.437499583375,1100.0,477.437499583375,0.0,0.0,0.0,0.0,0.0,111.0150000000001,511.54750041662487,-111.0150000000001,370.0,397.25,309.86,0.213
731,RegionE,468.787500416625,1089.78,468.787500416625,0.0,0.0,0.0,0.0,0.0,111.0150000000001,509.9774995833749,-111.0150000000001,370.0,397.11,309.75,0.2101
732,RegionE,466.575,1059.81,466.575,0.0,0.0,0.0,0.0,0.0,111.0150000000001,482.2199999999998,-111.0150000000001,370.0,396.97,309.64,0.2082
733,RegionE,430.617499583375,1012.13,430.617499583375,0.0,0.0,0.0,0.0,0.0,111.0150000000001,470.4975004166249,-111.0150000000001,370.0,396.82,309.52,0.2074
734,RegionE,403.643750416625,950.0,403.643750416625,0.0,0.0,0.0,0.0,0.0,111.0150000000001,435.341249583375,-111.0150000000001,370.0,396.67,309.4,0.2078
735,RegionE,362.25124958337506,877.65,362.25124958337506,0.0,0.0,0.0,0.0,0.0,111.0150000000001,404.3837504166248,-111.0150000000001,370.0,396.51,309.28,0.2094
736,RegionE,314.021250416625,800.0,314.021250416625,0.0,0.0,0.0,0.0,0.0,111.0150000000001,374.9637495833749,-111.0150000000001,370.0,396.34,309.15,0.212
737,RegionE,271.70000041662496,722.35,271.70000041662496,0.0,0.0,0.0,0.0,0.0,111.0150000000001,339.63499958337496,-111.0150000000001,370.0,574.45,448.07,0.2155
738,RegionE,330.562500416625,650.0,330.562500416625,0.0,0.0,0.0,0.0,0.0,111.0150000000001,208.42249958337487,-111.0150000000001,370.0,574.19,447.87,0.2196
739,RegionE,289.074999583375,587.87,289.074999583375,0.0,0.0,0.0,0.0,0.0,111.0150000000001,187.7800004166249,-111.0150000000001,370.0,573.93,447.67,0.2239
740,RegionE,277.075000416625,540.19,277.075000416625,0.0,0.0,0.0,0.0,0.0,111.0150000000001,152.09999958337494,-111.0150000000001,370.0,573.66,447.45,0.2283
741,RegionE,353.42500041662504,510.22,353.42500041662504,0.0,0.0,0.0,0.0,0.0,111.0150000000001,45.77999958337489,-111.0150000000001,370.0,573.38,447.24,0.2323
742,RegionE,382.92499999999995,500.0,382.92499999999995,0.0,0.0,0.0,0.0,0.0,111.0150000000001,6.059999999999945,-111.0150000000001,370.0,355.72,277.46,0.2357
743,RegionE,394.25000041662497,510.22,394.25000041662497,0.0,0.0,0.0,0.0,0.0,111.0150000000001,4.954999583374956,-111.0150000000001,370.0,355.54,277.32,0.2383
744,RegionE,429.17499999999995,540.19,429.17499999999995,0.0,0.0,0.0,0.0,0.0,111.0150000000001,0.0,-111.0150000000001,370.0,256.65,200.19,0.2399
745,RegionE,476.2000004166251,587.87,476.2000004166251,0.0,0.0,0.0,0.0,0.0,111.0150000000001,0.6549995833748312,-111.0150000000001,370.0,256.51,200.08,0.2402
746,RegionE,480.775,650.0,480.775,0.0,0.0,0.0,0.0,0.0,111.0150000000001,58.20999999999992,-111.0150000000001,370.0,256.37,199.97,0.2394
747,RegionE,515.1125000000001,722.35,515.1125000000001,0.0,0.0,0.0,0.0,0.0,111.0150000000001,96.22249999999985,-111.0150000000001,370.0,256.24,199.87,0.2374
748,RegionE,588.137500416625,800.0,588.137500416625,0.0,0.0,0.0,0.0,0.0,111.0150000000001,100.84749958337488,-111.0150000000001,370.0,256.1,199.76,0.2344
749,RegionE,608.55,877.65,608.55,0.0,0.0,0.0,0.0,0.0,111.0150000000001,158.08499999999992,-111.0150000000001,370.0,255.95,199.64,0.2305
750,RegionE,566.987500416625,950.0,566.987500416625,0.0,0.0,0.0,0.0,0.0,111.0150000000001,271.99749958337486,-111.0150000000001,370.0,255.81,199.53,0.226
751,RegionE,590.412499583375,1012.13,590.412499583375,0.0,0.0,0.0,0.0,0.0,111.0150000000001,310.70250041662484,-111.0150000000001,370.0,393.33,306.8,0.2212
752,RegionE,573.524999583375,1059.81,573.524999583375,0.0,0.0,0.0,0.0,0.0,111.0150000000001,375.27000041662484,-111.0150000000001,370.0,393.11,306.63,0.2164
753,RegionE,549.875,1089.78,549.875,0.0,0.0,0.0,0.0,0.0,111.0150000000001,428.8899999999999,-111.0150000000001,370.0,392.89,306.45,0.2119
754,RegionE,540.2750000000001,1100.0,540.2750000000001,0.0,0.0,0.0,0.0,0.0,111.0150000000001,448.7099999999998,-111.0150000000001,370.0,392.66,306.27,0.208
755,RegionE,484.699999583375,1089.78,484.699999583375,0.0,0.0,0.0,0.0,0.0,111.0150000000001,494.0650004166248,-111.0150000000001,370.0,392.43,306.1,0.205
756,RegionE,460.92500041662504,1059.81,460.92500041662504,0.0,0.0,0.0,0.0,0.0,111.0150000000001,487.8699995833748,-111.0150000000001,370.0,392.21,305.92,0.203
757,RegionE,433.17875041662495,1012.13,433.17875041662495,0.0,0.0,0.0,0.0,0.0,111.0150000000001,467.936249583375,-111.0150000000001,370.0,391.98,305.74,0.2022
758,RegionE,397.36125000000004,950.0,397.36125000000004,0.0,0.0,0.0,0.0,0.0,111.0150000000001,441.62374999999986,-111.0150000000001,370.0,391.75,305.56,0.2025
759,RegionE,340.087500416625,877.65,340.087500416625,0.0,0.0,0.0,0.0,0.0,111.0150000000001,426.54749958337493,-111.0150000000001,370.0,391.53,305.39,0.204
760,RegionE,319.416249583375,800.0,319.416249583375,0.0,0.0,0.0,0.0,0.0,111.0150000000001,369.5687504166249,-111.0150000000001,370.0,391.3,305.21,0.2066
761,RegionE,286.362500416625,722.35,286.362500416625,0.0,0.0,0.0,0.0,0.0,111.0150000000001,324.97249958337494,-111.0150000000001,370.0,567.06,442.31,0.21
762,RegionE,291.4375,650.0,291.4375,0.0,0.0,0.0,0.0,0.0,111.0150000000001,247.5474999999999,-111.0150000000001,370.0,566.74,442.06,0.214
763,RegionE,289.4375,587.87,289.4375,0.0,0.0,0.0,0.0,0.0,111.0150000000001,187.4174999999999,-111.0150000000001,370.0,566.42,441.81,0.2183
764,RegionE,310.9125,540.19,310.9125,0.0,0.0,0.0,0.0,0.0,111.0150000000001,118.26249999999993,-111.0150000000001,370.0,566.1,441.56,0.2226
765,RegionE,357.8875,510.22,357.8875,0.0,0.0,0.0,0.0,0.0,111.0150000000001,41.31749999999994,-111.0150000000001,370.0,565.78,441.31,0.2266
766,RegionE,326.275,500.0,326.275,0.0,0.0,0.0,0.0,0.0,111.0150000000001,62.70999999999992,-111.0150000000001,370.0,350.98,273.76,0.23
767,RegionE,406.8125,510.22,406.8125,0.0,0.0,0.0,0.0,0.0,103.40750000000003,0.0,-103.40750000000003,370.0,350.79,273.62,0.2326
768,RegionE,432.775,540.19,432.775,0.0,0.0,0.0,0.0,0.0,103.40750000000003,4.00750000000005,-103.40750000000003,370.0,253.21,197.5,0.2341
769,RegionE,498.7,587.87,498.7,0.0,0.0,0.0,0.0,0.0,89.17000000000002,0.0,-89.17000000000002,370.0,253.08,197.4,0.2345
770,RegionE,528.712500416625,650.0,528.712500416625,0.0,0.0,0.0,0.0,0.0,89.17000000000002,32.117499583375036,-89.17000000000002,370.0,252.95,197.3,0.2337
771,RegionE,543.475,722.35,543.475,0.0,0.0,0.0,0.0,0.0,89.17000000000002,89.70499999999998,-89.17000000000002,370.0,252.82,197.2,0.2317
772,RegionE,538.625,800.0,538.625,0.0,0.0,0.0,0.0,0.0,89.17000000000002,172.20499999999998,-89.17000000000002,370.0,252.7,197.11,0.2287
773,RegionE,588.225,877.65,588.225,0.0,0.0,0.0,0.0,0.0,89.17000000000002,200.25499999999994,-89.17000000000002,370.0,252.57,197.0,0.2249
774,RegionE,566.5250000000001,950.0,566.5250000000001,0.0,0.0,0.0,0.0,0.0,89.17000000000002,294.3049999999999,-89.17000000000002,370.0,252.45,196.91,0.2204
775,RegionE,575.1125,1012.13,575.1125,0.0,0.0,0.0,0.0,0.0,89.17000000000002,347.8475,-89.17000000000002,370.0,388.21,302.8,0.2157
776,RegionE,565.750000416625,1059.81,565.750000416625,0.0,0.0,0.0,0.0,0.0,89.17000000000002,404.88999958337496,-89.17000000000002,370.0,388.04,302.67,0.211
777,RegionE,577.8875,1089.78,577.8875,0.0,0.0,0.0,0.0,0.0,89.17000000000002,422.7224999999999,-89.17000000000002,370.0,387.87,302.54,0.2065
778,RegionE,530.099999583375,1100.0,530.099999583375,0.0,0.0,0.0,0.0,0.0,89.17000000000002,480.73000041662493,-89.17000000000002,370.0,387.7,302.41,0.2027
779,RegionE,475.575000416625,1089.78,475.575000416625,0.0,0.0,0.0,0.0,0.0,89.17000000000002,525.0349995833749,-89.17000000000002,370.0,387.55,302.29,0.1998
780,RegionE,408.174999583375,1059.81,408.174999583375,0.0,0.0,0.0,0.0,0.0,89.17000000000002,562.4650004166249,-89.17000000000002,370.0,387.39,302.16,0.1978
781,RegionE,416.442500416625,1012.13,416.442500416625,0.0,0.0,0.0,0.0,0.0,89.17000000000002,506.517499583375,-89.17000000000002,370.0,387.25,302.06,0.1971
782,RegionE,371.68874958337494,950.0,371.68874958337494,0.0,0.0,0.0,0.0,0.0,89.17000000000002,489.14125041662504,-89.17000000000002,370.0,387.11,301.95,0.1975
783,RegionE,341.45749958337495,877.65,341.45749958337495,0.0,0.0,0.0,0.0,0.0,89.17000000000002,447.02250041662506,-89.17000000000002,370.0,386.98,301.84,0.1992
784,RegionE,314.6375,800.0,314.6375,0.0,0.0,0.0,0.0,0.0,89.17000000000002,396.1925,-89.17000000000002,370.0,386.85,301.74,0.2018
785,RegionE,293.837499583375,722.35,293.837499583375,0.0,0.0,0.0,0.0,0.0,89.17000000000002,339.342500416625,-89.17000000000002,370.0,560.76,437.39,0.2054
786,RegionE,264.51250000000005,650.0,264.51250000000005,0.0,0.0,0.0,0.0,0.0,89.17000000000002,296.31749999999994,-89.17000000000002,370.0,560.6,437.27,0.2095
787,RegionE,256.0125,587.87,256.0125,0.0,0.0,0.0,0.0,0.0,89.17000000000002,242.6875,-89.17000000000002,370.0,560.44,437.14,0.214
788,RegionE,315.4375,540.19,315.4375,0.0,0.0,0.0,0.0,0.0,89.17000000000002,135.58250000000004,-89.17000000000002,370.0,560.3,437.03,0.2184
789,RegionE,369.21250041662495,510.22,369.21250041662495,0.0,0.0,0.0,0.0,0.0,89.17000000000002,51.83749958337506,-89.17000000000002,370.0,560.17,436.93,0.2226
790,RegionE,357.37500041662497,500.0,357.37500041662497,0.0,0.0,0.0,0.0,0.0,89.17000000000002,53.45499958337501,-89.17000000000002,370.0,347.62,271.14,0.2261
791,RegionE,381.49999958337503,510.22,381.49999958337503,0.0,0.0,0.0,0.0,0.0,89.17000000000002,39.55000041662498,-89.17000000000002,370.0,347.55,271.09,0.2289
792,RegionE,473.799999583375,540.19,473.799999583375,0.0,0.0,0.0,0.0,0.0,66.39000041662507,0.0,-66.39000041662507,370.0,250.96,195.75,0.2306
793,RegionE,472.2625,587.87,472.2625,0.0,0.0,0.0,0.0,0.0,87.07749958337502,28.530000416625,-87.07749958337502,370.0,250.92,195.72,0.2311
794,RegionE,529.887499583375,650.0,529.887499583375,0.0,0.0,0.0,0.0,0.0,87.07749958337502,33.035000833250024,-87.07749958337502,370.0,250.89,195.69,0.2305
795,RegionE,572.7125,722.35,572.7125,0.0,0.0,0.0,0.0,0.0,87.07749958337502,62.56000041662503,-87.07749958337502,370.0,250.86,195.67,0.2287
796,RegionE,540.950000416625,800.0,540.950000416625,0.0,0.0,0.0,0.0,0.0,87.07749958337502,171.97249999999997,-87.07749958337502,370.0,250.84,195.66,0.2259
797,RegionE,589.9124995833749,877.65,589.9124995833749,0.0,0.0,0.0,0.0,0.0,87.07749958337502,200.66000083325002,-87.07749958337502,370.0,250.82,195.64,0.2222
798,RegionE,584.724999583375,950.0,584.724999583375,0.0,0.0,0.0,0.0,0.0,87.07749958337502,278.19750083324993,-87.07749958337502,370.0,250.8,195.62,0.218
799,RegionE,583.587499583375,1012.13,583.587499583375,0.0,0.0,0.0,0.0,0.0,87.07749958337502,341.46500083325,-87.07749958337502,370.0,385.84,300.96,0.2134
800,RegionE,563.6,1059.81,563.6,0.0,0.0,0.0,0.0,0.0,87.07749958337502,409.1325004166249,-87.07749958337502,370.0,385.83,300.95,0.2089
801,RegionE,538.1875,1089.78,538.1875,0.0,0.0,0.0,0.0,0.0,87.07749958337502,464.51500041662496,-87.07749958337502,370.0,385.84,300.96,0.2046
802,RegionE,493.8125,1100.0,493.8125,0.0,0.0,0.0,0.0,0.0,87.07749958337502,519.110000416625,-87.07749958337502,370.0,385.85,300.96,0.201
803,RegionE,487.68749958337503,1089.78,487.68749958337503,0.0,0.0,0.0,0.0,0.0,87.07749958337502,515.0150008332499,-87.07749958337502,370.0,385.86,300.97,0.1983
804,RegionE,448.025,1059.81,448.025,0.0,0.0,0.0,0.0,0.0,87.07749958337502,524.707500416625,-87.07749958337502,370.0,385.89,300.99,0.1966
805,RegionE,427.32124999999996,1012.13,427.32124999999996,0.0,0.0,0.0,0.0,0.0,87.07749958337502,497.731250416625,-87.07749958337502,370.0,385.92,301.02,0.196
806,RegionE,394.47750041662505,950.0,394.47750041662505,0.0,0.0,0.0,0.0,0.0,87.07749958337502,468.44499999999994,-87.07749958337502,370.0,385.97,301.06,0.1967
807,RegionE,364.2975,877.65,364.2975,0.0,0.0,0.0,0.0,0.0,87.07749958337502,426.27500041662495,-87.07749958337502,370.0,386.01,301.09,0.1985
808,RegionE,306.359999583375,800.0,306.359999583375,0.0,0.0,0.0,0.0,0.0,87.07749958337502,406.56250083325,-87.07749958337502,370.0,386.07,301.13,0.2014
809,RegionE,293.512500416625,722.35,293.512500416625,0.0,0.0,0.0,0.0,0.0,87.07749958337502,341.76,-87.07749958337502,370.0,559.89,436.71,0.2052
810,RegionE,244.56249999999997,650.0,244.56249999999997,0.0,0.0,0.0,0.0,0.0,87.07749958337502,318.360000416625,-87.07749958337502,370.0,560.0,436.8,0.2095
811,RegionE,304.399999583375,587.87,304.399999583375,0.0,0.0,0.0,0.0,0.0,87.07749958337502,196.39250083324998,-87.07749958337502,370.0,560.11,436.89,0.2142
812,RegionE,320.0625,540.19,320.0625,0.0,0.0,0.0,0.0,0.0,87.07749958337502,133.05000041662504,-87.07749958337502,370.0,560.23,436.98,0.2188
