Stage,ForecastOriginHour,Model,Hour,SourceRegion,TaskType,PointForecast,ActualGPU,Lower95,Lower80,BootstrapMedian,Upper80,Upper95
test,2375,direct_mean,2391,RegionE,AITraining,121.13257575757575,297.0,0.0,0.0,106.0,213.17000000000007,315.0
test,2375,direct_mean,2391,RegionE,BatchInference,12.241582491582491,14.0,0.0,0.0,10.0,23.0,39.0
test,2375,direct_mean,2391,RegionE,RealTimeInference,1.093013468013468,5.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2391,RegionF,AITraining,122.66287878787878,58.0,0.0,0.0,105.0,217.0,328.0
test,2375,direct_mean,2391,RegionF,BatchInference,11.337542087542088,21.0,0.0,0.0,8.0,23.0,36.04999999999927
test,2375,direct_mean,2391,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2392,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,72.0,121.0
test,2375,direct_mean,2392,RegionA,BatchInference,18.751262626262626,53.0,0.0,0.0,16.0,35.0,53.0
test,2375,direct_mean,2392,RegionA,RealTimeInference,9.838804713804715,6.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2392,RegionB,AITraining,26.022306397306398,0.0,0.0,0.0,0.0,76.0,120.0
test,2375,direct_mean,2392,RegionB,BatchInference,18.412037037037038,8.0,0.0,0.0,16.0,35.0,51.0
test,2375,direct_mean,2392,RegionB,RealTimeInference,8.332912457912458,3.0,0.0,2.0,7.0,14.0,21.0
test,2375,direct_mean,2392,RegionC,AITraining,24.610690235690235,18.0,0.0,0.0,0.0,71.0,122.0
test,2375,direct_mean,2392,RegionC,BatchInference,14.478535353535353,14.0,0.0,0.0,12.0,29.0,44.0
test,2375,direct_mean,2392,RegionC,RealTimeInference,7.095538720538721,2.0,0.0,1.0,6.0,12.0,18.0
test,2375,direct_mean,2392,RegionD,AITraining,170.05765993265993,221.0,0.0,48.0,152.0,291.0,414.0
test,2375,direct_mean,2392,RegionD,BatchInference,18.835858585858585,29.0,0.0,0.0,17.0,34.0,51.0
test,2375,direct_mean,2392,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2392,RegionE,AITraining,121.13257575757575,104.0,0.0,0.0,107.0,214.0,317.0
test,2375,direct_mean,2392,RegionE,BatchInference,12.241582491582491,9.0,0.0,0.0,9.0,23.0,39.0
test,2375,direct_mean,2392,RegionE,RealTimeInference,1.093013468013468,5.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2392,RegionF,AITraining,122.66287878787878,250.0,0.0,0.0,106.0,217.0,324.0
test,2375,direct_mean,2392,RegionF,BatchInference,11.337542087542088,0.0,0.0,0.0,7.0,23.0,38.0
test,2375,direct_mean,2392,RegionF,RealTimeInference,0.8337542087542088,1.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2393,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,72.0,121.0
test,2375,direct_mean,2393,RegionA,BatchInference,18.751262626262626,15.0,0.0,0.0,16.0,36.0,52.0
test,2375,direct_mean,2393,RegionA,RealTimeInference,9.838804713804715,19.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2393,RegionB,AITraining,26.022306397306398,0.0,0.0,0.0,0.0,74.0,121.0
test,2375,direct_mean,2393,RegionB,BatchInference,18.412037037037038,0.0,0.0,0.0,16.0,35.0,51.0
test,2375,direct_mean,2393,RegionB,RealTimeInference,8.332912457912458,13.0,0.0,2.0,7.0,14.0,20.0
test,2375,direct_mean,2393,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,69.0,120.0
test,2375,direct_mean,2393,RegionC,BatchInference,14.478535353535353,18.0,0.0,0.0,12.0,28.0,43.0
test,2375,direct_mean,2393,RegionC,RealTimeInference,7.095538720538721,4.0,0.0,1.0,6.0,13.0,18.0
test,2375,direct_mean,2393,RegionD,AITraining,170.05765993265993,22.0,0.0,50.0,149.0,286.0,409.0
test,2375,direct_mean,2393,RegionD,BatchInference,18.835858585858585,21.0,0.0,0.0,16.0,35.0,52.0
test,2375,direct_mean,2393,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2393,RegionE,AITraining,121.13257575757575,0.0,0.0,0.0,107.0,215.0,316.0
test,2375,direct_mean,2393,RegionE,BatchInference,12.241582491582491,0.0,0.0,0.0,9.0,23.0,41.0
test,2375,direct_mean,2393,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2393,RegionF,AITraining,122.66287878787878,223.0,0.0,0.0,108.0,221.0,328.0
test,2375,direct_mean,2393,RegionF,BatchInference,11.337542087542088,23.0,0.0,0.0,8.0,23.0,37.0
test,2375,direct_mean,2393,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2394,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,73.0,122.0
test,2375,direct_mean,2394,RegionA,BatchInference,18.751262626262626,16.0,0.0,0.0,17.0,36.0,52.0
test,2375,direct_mean,2394,RegionA,RealTimeInference,9.838804713804715,4.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2394,RegionB,AITraining,26.022306397306398,0.0,0.0,0.0,0.0,74.0,121.0
test,2375,direct_mean,2394,RegionB,BatchInference,18.412037037037038,61.0,0.0,0.0,16.0,34.0,50.0
test,2375,direct_mean,2394,RegionB,RealTimeInference,8.332912457912458,17.0,0.0,2.0,7.0,14.0,21.0
test,2375,direct_mean,2394,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,69.0,118.0
test,2375,direct_mean,2394,RegionC,BatchInference,14.478535353535353,0.0,0.0,0.0,12.0,29.0,43.0
test,2375,direct_mean,2394,RegionC,RealTimeInference,7.095538720538721,0.0,0.0,0.0,6.0,13.0,18.0
test,2375,direct_mean,2394,RegionD,AITraining,170.05765993265993,214.0,0.0,45.0,148.5,287.0,409.09999999999854
test,2375,direct_mean,2394,RegionD,BatchInference,18.835858585858585,41.0,0.0,0.0,17.0,35.0,52.0
test,2375,direct_mean,2394,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2394,RegionE,AITraining,121.13257575757575,261.0,0.0,0.0,106.0,214.0,314.0
test,2375,direct_mean,2394,RegionE,BatchInference,12.241582491582491,17.0,0.0,0.0,9.0,23.0,39.04999999999927
test,2375,direct_mean,2394,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2394,RegionF,AITraining,122.66287878787878,339.0,0.0,0.0,104.0,217.0,325.0
test,2375,direct_mean,2394,RegionF,BatchInference,11.337542087542088,17.0,0.0,0.0,7.0,23.0,38.0
test,2375,direct_mean,2394,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2395,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,73.0,121.0
test,2375,direct_mean,2395,RegionA,BatchInference,18.751262626262626,19.0,0.0,0.0,16.0,36.0,51.0
test,2375,direct_mean,2395,RegionA,RealTimeInference,9.838804713804715,12.0,0.0,3.0,9.0,16.0,24.0
test,2375,direct_mean,2395,RegionB,AITraining,26.022306397306398,110.0,0.0,0.0,0.0,75.0,120.0
test,2375,direct_mean,2395,RegionB,BatchInference,18.412037037037038,0.0,0.0,0.0,16.0,35.0,51.0
test,2375,direct_mean,2395,RegionB,RealTimeInference,8.332912457912458,4.0,0.0,2.0,7.0,14.0,20.0
test,2375,direct_mean,2395,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,73.0,121.0
test,2375,direct_mean,2395,RegionC,BatchInference,14.478535353535353,8.0,0.0,0.0,12.0,29.0,44.0
test,2375,direct_mean,2395,RegionC,RealTimeInference,7.095538720538721,5.0,0.0,1.0,6.0,12.0,18.0
test,2375,direct_mean,2395,RegionD,AITraining,170.05765993265993,112.0,0.0,50.0,154.0,290.0,412.0
test,2375,direct_mean,2395,RegionD,BatchInference,18.835858585858585,42.0,0.0,0.0,17.0,35.0,51.0
test,2375,direct_mean,2395,RegionD,RealTimeInference,0.8261784511784511,3.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2395,RegionE,AITraining,121.13257575757575,269.0,0.0,0.0,108.0,220.0,327.0
test,2375,direct_mean,2395,RegionE,BatchInference,12.241582491582491,0.0,0.0,0.0,9.0,23.0,39.0
test,2375,direct_mean,2395,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2395,RegionF,AITraining,122.66287878787878,149.0,0.0,0.0,105.0,220.0,330.0
test,2375,direct_mean,2395,RegionF,BatchInference,11.337542087542088,0.0,0.0,0.0,7.0,23.0,37.0
test,2375,direct_mean,2395,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2396,RegionA,AITraining,26.300925925925927,95.0,0.0,0.0,0.0,73.0,122.0
test,2375,direct_mean,2396,RegionA,BatchInference,18.751262626262626,6.0,0.0,0.0,16.0,36.0,52.0
test,2375,direct_mean,2396,RegionA,RealTimeInference,9.838804713804715,16.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2396,RegionB,AITraining,26.022306397306398,51.0,0.0,0.0,0.0,74.0,120.0
test,2375,direct_mean,2396,RegionB,BatchInference,18.412037037037038,17.0,0.0,0.0,16.0,34.0,50.0
test,2375,direct_mean,2396,RegionB,RealTimeInference,8.332912457912458,14.0,0.0,2.0,7.0,14.0,21.0
test,2375,direct_mean,2396,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,74.0,122.0
test,2375,direct_mean,2396,RegionC,BatchInference,14.478535353535353,25.0,0.0,0.0,12.0,29.0,43.0
test,2375,direct_mean,2396,RegionC,RealTimeInference,7.095538720538721,7.0,0.0,1.0,6.0,13.0,18.0
test,2375,direct_mean,2396,RegionD,AITraining,170.05765993265993,176.0,0.0,47.0,149.0,290.0,411.0
test,2375,direct_mean,2396,RegionD,BatchInference,18.835858585858585,59.0,0.0,0.0,17.0,36.0,52.0
test,2375,direct_mean,2396,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2396,RegionE,AITraining,121.13257575757575,105.0,0.0,0.0,106.0,213.0,312.0
test,2375,direct_mean,2396,RegionE,BatchInference,12.241582491582491,16.0,0.0,0.0,9.0,23.0,40.0
test,2375,direct_mean,2396,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2396,RegionF,AITraining,122.66287878787878,121.0,0.0,0.0,107.0,219.0,323.0
test,2375,direct_mean,2396,RegionF,BatchInference,11.337542087542088,14.0,0.0,0.0,7.0,23.0,37.0
test,2375,direct_mean,2396,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2397,RegionA,AITraining,26.300925925925927,158.0,0.0,0.0,0.0,73.0,122.0
test,2375,direct_mean,2397,RegionA,BatchInference,18.751262626262626,46.0,0.0,0.0,16.0,36.0,51.0
test,2375,direct_mean,2397,RegionA,RealTimeInference,9.838804713804715,0.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2397,RegionB,AITraining,26.022306397306398,0.0,0.0,0.0,0.0,75.0,124.0
test,2375,direct_mean,2397,RegionB,BatchInference,18.412037037037038,19.0,0.0,0.0,16.0,36.0,51.0
test,2375,direct_mean,2397,RegionB,RealTimeInference,8.332912457912458,7.0,0.0,2.0,7.0,14.0,20.0
test,2375,direct_mean,2397,RegionC,AITraining,24.610690235690235,0.0,0.0,0.0,0.0,71.0,120.0
test,2375,direct_mean,2397,RegionC,BatchInference,14.478535353535353,16.0,0.0,0.0,12.0,28.0,43.0
test,2375,direct_mean,2397,RegionC,RealTimeInference,7.095538720538721,0.0,0.0,1.0,6.0,12.0,18.0
test,2375,direct_mean,2397,RegionD,AITraining,170.05765993265993,37.0,0.0,48.0,149.0,285.0,406.0
test,2375,direct_mean,2397,RegionD,BatchInference,18.835858585858585,27.0,0.0,0.0,16.0,34.0,52.0
test,2375,direct_mean,2397,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2397,RegionE,AITraining,121.13257575757575,109.0,0.0,0.0,108.0,215.0,320.0
test,2375,direct_mean,2397,RegionE,BatchInference,12.241582491582491,39.0,0.0,0.0,9.0,23.0,40.0
test,2375,direct_mean,2397,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2397,RegionF,AITraining,122.66287878787878,76.0,0.0,0.0,104.0,215.0,319.0
test,2375,direct_mean,2397,RegionF,BatchInference,11.337542087542088,39.0,0.0,0.0,7.0,22.0,38.0
test,2375,direct_mean,2397,RegionF,RealTimeInference,0.8337542087542088,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2398,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,77.0,124.0
test,2375,direct_mean,2398,RegionA,BatchInference,18.751262626262626,0.0,0.0,0.0,16.0,36.0,52.0
test,2375,direct_mean,2398,RegionA,RealTimeInference,9.838804713804715,15.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2398,RegionB,AITraining,26.022306397306398,44.0,0.0,0.0,0.0,73.0,118.0
test,2375,direct_mean,2398,RegionB,BatchInference,18.412037037037038,21.0,0.0,0.0,16.0,35.0,52.0
test,2375,direct_mean,2398,RegionB,RealTimeInference,8.332912457912458,7.0,0.0,2.0,7.0,14.0,20.0
test,2375,direct_mean,2398,RegionC,AITraining,24.610690235690235,16.0,0.0,0.0,0.0,71.0,120.04999999999927
test,2375,direct_mean,2398,RegionC,BatchInference,14.478535353535353,0.0,0.0,0.0,12.0,28.0,44.0
test,2375,direct_mean,2398,RegionC,RealTimeInference,7.095538720538721,12.0,0.0,1.0,6.0,12.0,18.0
test,2375,direct_mean,2398,RegionD,AITraining,170.05765993265993,381.0,0.0,48.0,149.0,289.0,412.0
test,2375,direct_mean,2398,RegionD,BatchInference,18.835858585858585,11.0,0.0,0.0,16.5,35.0,52.0
test,2375,direct_mean,2398,RegionD,RealTimeInference,0.8261784511784511,8.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2398,RegionE,AITraining,121.13257575757575,161.0,0.0,0.0,108.0,217.0,316.0
test,2375,direct_mean,2398,RegionE,BatchInference,12.241582491582491,30.0,0.0,0.0,9.0,24.0,40.0
test,2375,direct_mean,2398,RegionE,RealTimeInference,1.093013468013468,0.0,0.0,0.0,0.0,3.0,6.0
test,2375,direct_mean,2398,RegionF,AITraining,122.66287878787878,122.0,0.0,0.0,106.0,221.0,328.0
test,2375,direct_mean,2398,RegionF,BatchInference,11.337542087542088,36.0,0.0,0.0,7.0,23.0,37.0
test,2375,direct_mean,2398,RegionF,RealTimeInference,0.8337542087542088,3.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2399,RegionA,AITraining,26.300925925925927,0.0,0.0,0.0,0.0,74.0,122.0
test,2375,direct_mean,2399,RegionA,BatchInference,18.751262626262626,0.0,0.0,0.0,16.0,36.0,52.0
test,2375,direct_mean,2399,RegionA,RealTimeInference,9.838804713804715,4.0,0.0,3.0,9.0,16.0,23.0
test,2375,direct_mean,2399,RegionB,AITraining,26.022306397306398,0.0,0.0,0.0,0.0,75.0,121.0
test,2375,direct_mean,2399,RegionB,BatchInference,18.412037037037038,75.0,0.0,0.0,16.0,34.0,50.0
test,2375,direct_mean,2399,RegionB,RealTimeInference,8.332912457912458,1.0,0.0,2.0,7.0,14.0,20.0
test,2375,direct_mean,2399,RegionC,AITraining,24.610690235690235,37.0,0.0,0.0,0.0,71.0,119.0
test,2375,direct_mean,2399,RegionC,BatchInference,14.478535353535353,11.0,0.0,0.0,12.0,28.0,43.0
test,2375,direct_mean,2399,RegionC,RealTimeInference,7.095538720538721,13.0,0.0,1.0,6.0,13.0,18.0
test,2375,direct_mean,2399,RegionD,AITraining,170.05765993265993,0.0,0.0,47.0,151.0,287.0,409.0
test,2375,direct_mean,2399,RegionD,BatchInference,18.835858585858585,0.0,0.0,0.0,17.0,36.0,51.0
test,2375,direct_mean,2399,RegionD,RealTimeInference,0.8261784511784511,0.0,0.0,0.0,0.0,1.0,6.0
test,2375,direct_mean,2399,RegionE,AITraining,121.13257575757575,115.0,0.0,0.0,107.0,216.0,317.0
test,2375,direct_mean,2399,RegionE,BatchInference,12.241582491582491,13.0,0.0,0.0,9.0,23.0,39.0
test,2375,direct_mean,2399,RegionE,RealTimeInference,1.093013468013468,4.0,0.0,0.0,0.0,3.0,7.0
test,2375,direct_mean,2399,RegionF,AITraining,122.66287878787878,271.0,0.0,0.0,108.0,220.0,331.0
test,2375,direct_mean,2399,RegionF,BatchInference,11.337542087542088,0.0,0.0,0.0,7.0,23.0,37.0
test,2375,direct_mean,2399,RegionF,RealTimeInference,0.8337542087542088,1.0,0.0,0.0,0.0,1.0,6.0
